datetime,price,volume,dollar_volume
2010-01-03 17:00:00,1113.2,1.0,1113.2
2010-01-03 17:00:00,1113.2,1.0,1113.2
2010-01-03 17:00:00,1113.2,1.0,1113.2
2010-01-03 17:00:00,1113.2,1.0,1113.2
2010-01-03 17:00:00,1113.2,2.0,2226.4
2010-01-03 17:00:00,1113.2,3.0,3339.6000000000004
2010-01-03 17:00:00,1113.2,4.0,4452.8
2010-01-03 17:00:00,1113.2,5.0,5566.0
2010-01-03 17:00:31,1114.3,1.0,1114.3
2010-01-03 17:00:32,1114.3,2.0,2228.6
2010-01-03 17:00:33,1114.3,2.0,2228.6
2010-01-03 17:00:45,1114.5,1.0,1114.5
2010-01-03 17:00:45,1114.4,3.0,3343.2000000000003
2010-01-03 17:01:05,1114.3,5.0,5571.5
2010-01-03 17:01:20,1114.3,2.0,2228.6
2010-01-03 17:01:21,1114.3,2.0,2228.6
2010-01-03 17:01:39,1114.3,1.0,1114.3
2010-01-03 17:01:53,1114.5,1.0,1114.5
2010-01-03 17:01:53,1114.5,1.0,1114.5
2010-01-03 17:01:53,1115.0,1.0,1115.0
2010-01-03 17:03:42,1114.5,2.0,2229.0
2010-01-03 17:03:42,1114.4,3.0,3343.2000000000003
2010-01-03 17:04:29,1114.6,3.0,3343.7999999999997
2010-01-03 17:04:29,1114.6,1.0,1114.6
2010-01-03 17:04:29,1114.6,3.0,3343.7999999999997
2010-01-03 17:04:29,1114.6,5.0,5573.0
2010-01-03 17:04:29,1114.6,1.0,1114.6
2010-01-03 17:04:29,1114.6,1.0,1114.6
2010-01-03 17:06:31,1114.9,14.0,15608.600000000002
2010-01-03 17:06:31,1114.9,1.0,1114.9
2010-01-03 17:06:31,1114.9,2.0,2229.8
2010-01-03 17:07:48,1114.8,1.0,1114.8
2010-01-03 17:13:22,1115.2,2.0,2230.4
2010-01-03 17:14:41,1115.2,1.0,1115.2
2010-01-03 17:15:11,1115.2,2.0,2230.4
2010-01-03 17:15:11,1115.2,2.0,2230.4
2010-01-03 17:16:22,1116.0,2.0,2232.0
2010-01-03 17:16:22,1115.9,1.0,1115.9
2010-01-03 17:22:52,1115.8,2.0,2231.6
2010-01-03 17:23:19,1116.1,2.0,2232.2
2010-01-03 17:23:19,1116.1,2.0,2232.2
2010-01-03 17:23:19,1116.1,2.0,2232.2
2010-01-03 17:23:25,1116.1,1.0,1116.1
2010-01-03 17:26:44,1115.5,1.0,1115.5
2010-01-03 17:47:12,1115.5,1.0,1115.5
2010-01-03 17:47:12,1115.6,3.0,3346.7999999999997
2010-01-03 17:48:28,1115.3,3.0,3345.8999999999996
2010-01-03 17:52:34,1115.2,1.0,1115.2
2010-01-03 17:55:40,1115.2,1.0,1115.2
2010-01-03 18:00:03,1115.4,1.0,1115.4
2010-01-03 18:07:25,1115.4,1.0,1115.4
2010-01-03 18:14:51,1116.0,1.0,1116.0
2010-01-03 18:14:51,1116.0,1.0,1116.0
2010-01-03 18:14:53,1116.0,1.0,1116.0
2010-01-03 18:14:53,1116.0,1.0,1116.0
2010-01-03 18:14:57,1116.0,1.0,1116.0
2010-01-03 18:15:06,1116.1,3.0,3348.2999999999997
2010-01-03 18:21:52,1115.8,2.0,2231.6
2010-01-03 18:21:52,1115.8,2.0,2231.6
2010-01-03 18:37:26,1115.5,1.0,1115.5
2010-01-03 18:46:45,1115.2,1.0,1115.2
2010-01-03 19:04:25,1115.5,1.0,1115.5
2010-01-03 19:04:25,1115.5,1.0,1115.5
2010-01-03 19:05:39,1115.7,1.0,1115.7
2010-01-03 19:08:47,1115.8,1.0,1115.8
2010-01-03 19:21:38,1115.7,3.0,3347.1000000000004
2010-01-03 19:25:29,1115.8,2.0,2231.6
2010-01-03 19:27:36,1115.8,5.0,5579.0
2010-01-03 19:31:44,1116.0,1.0,1116.0
2010-01-03 19:35:11,1115.5,4.0,4462.0
2010-01-03 19:40:09,1115.2,1.0,1115.2
2010-01-03 19:43:00,1115.0,1.0,1115.0
2010-01-03 19:43:00,1115.0,2.0,2230.0
2010-01-03 19:43:18,1115.0,2.0,2230.0
2010-01-03 19:43:22,1115.0,20.0,22300.0
2010-01-03 20:04:34,1114.5,1.0,1114.5
2010-01-03 20:04:34,1114.5,1.0,1114.5
2010-01-03 20:05:04,1114.5,5.0,5572.5
2010-01-03 20:09:04,1114.8,1.0,1114.8
2010-01-03 20:10:35,1114.5,5.0,5572.5
2010-01-03 20:27:23,1115.1,5.0,5575.5
2010-01-03 20:27:23,1115.1,1.0,1115.1
2010-01-03 20:27:23,1115.1,1.0,1115.1
2010-01-03 20:35:19,1114.7,1.0,1114.7
2010-01-03 20:38:38,1115.0,1.0,1115.0
2010-01-03 21:15:24,1115.4,1.0,1115.4
2010-01-03 21:15:39,1115.4,1.0,1115.4
2010-01-03 21:19:17,1115.0,5.0,5575.0
2010-01-03 21:31:52,1115.0,1.0,1115.0
2010-01-03 21:31:52,1115.0,1.0,1115.0
2010-01-03 21:39:42,1115.3,1.0,1115.3
2010-01-03 22:08:31,1115.2,1.0,1115.2
2010-01-03 23:02:20,1114.8,1.0,1114.8
2010-01-03 23:14:49,1114.5,5.0,5572.5
2010-01-03 23:14:49,1114.5,1.0,1114.5
2010-01-03 23:14:49,1114.5,4.0,4458.0
2010-01-03 23:26:10,1115.0,1.0,1115.0
2010-01-03 23:26:10,1115.0,1.0,1115.0
2010-01-03 23:26:10,1115.0,1.0,1115.0
2010-01-03 23:40:47,1115.0,1.0,1115.0
2010-01-03 23:51:43,1115.0,1.0,1115.0
2010-01-03 23:54:36,1114.4,1.0,1114.4
2010-01-04 00:41:50,1114.3,5.0,5571.5
2010-01-04 00:41:50,1114.2,1.0,1114.2
2010-01-04 00:41:50,1114.1,1.0,1114.1
2010-01-04 00:42:56,1114.2,1.0,1114.2
2010-01-04 00:42:56,1114.2,1.0,1114.2
2010-01-04 00:42:56,1114.2,8.0,8913.6
2010-01-04 00:50:50,1114.5,2.0,2229.0
2010-01-04 00:54:04,1114.6,5.0,5573.0
2010-01-04 01:00:05,1115.1,1.0,1115.1
2010-01-04 01:00:09,1115.6,1.0,1115.6
2010-01-04 01:00:09,1115.6,4.0,4462.4
2010-01-04 01:00:09,1115.6,4.0,4462.4
2010-01-04 01:00:24,1115.2,1.0,1115.2
2010-01-04 01:00:25,1115.2,2.0,2230.4
2010-01-04 01:00:31,1115.0,1.0,1115.0
2010-01-04 01:00:59,1115.5,1.0,1115.5
2010-01-04 01:02:01,1116.1,1.0,1116.1
2010-01-04 01:04:29,1115.8,1.0,1115.8
2010-01-04 01:05:57,1115.4,1.0,1115.4
2010-01-04 01:07:46,1115.8,1.0,1115.8
2010-01-04 01:10:02,1116.2,1.0,1116.2
2010-01-04 01:10:09,1116.0,1.0,1116.0
2010-01-04 01:10:32,1116.6,1.0,1116.6
2010-01-04 01:16:20,1117.0,9.0,10053.0
2010-01-04 01:16:20,1117.0,1.0,1117.0
2010-01-04 01:16:35,1116.9,1.0,1116.9
2010-01-04 01:17:56,1116.8,1.0,1116.8
2010-01-04 01:20:10,1117.0,1.0,1117.0
2010-01-04 01:25:54,1117.7,1.0,1117.7
2010-01-04 01:26:10,1117.6,1.0,1117.6
2010-01-04 01:29:13,1117.7,1.0,1117.7
2010-01-04 01:32:59,1117.2,1.0,1117.2
2010-01-04 01:36:05,1116.8,1.0,1116.8
2010-01-04 01:42:37,1117.7,1.0,1117.7
2010-01-04 01:43:26,1117.3,1.0,1117.3
2010-01-04 01:51:10,1117.2,3.0,3351.6000000000004
2010-01-04 01:55:43,1117.0,1.0,1117.0
2010-01-04 01:56:04,1116.8,1.0,1116.8
2010-01-04 01:57:14,1116.9,1.0,1116.9
2010-01-04 01:59:55,1116.7,1.0,1116.7
2010-01-04 02:00:01,1116.9,1.0,1116.9
2010-01-04 02:00:01,1117.0,1.0,1117.0
2010-01-04 02:00:02,1117.1,1.0,1117.1
2010-01-04 02:00:29,1117.2,1.0,1117.2
2010-01-04 02:00:53,1117.7,1.0,1117.7
2010-01-04 02:01:11,1118.0,1.0,1118.0
2010-01-04 02:01:17,1118.3,1.0,1118.3
2010-01-04 02:02:14,1118.4,1.0,1118.4
2010-01-04 02:02:49,1118.9,1.0,1118.9
2010-01-04 02:02:49,1118.9,5.0,5594.5
2010-01-04 02:02:49,1118.9,1.0,1118.9
2010-01-04 02:02:49,1118.8,1.0,1118.8
2010-01-04 02:02:50,1118.7,1.0,1118.7
2010-01-04 02:02:50,1118.6,1.0,1118.6
2010-01-04 02:03:16,1118.5,1.0,1118.5
2010-01-04 02:04:10,1118.5,1.0,1118.5
2010-01-04 02:04:15,1118.4,1.0,1118.4
2010-01-04 02:04:15,1118.4,8.0,8947.2
2010-01-04 02:04:17,1118.4,1.0,1118.4
2010-01-04 02:04:34,1118.3,1.0,1118.3
2010-01-04 02:05:41,1118.3,1.0,1118.3
2010-01-04 02:05:41,1118.7,1.0,1118.7
2010-01-04 02:05:48,1118.6,1.0,1118.6
2010-01-04 02:07:54,1118.7,1.0,1118.7
2010-01-04 02:08:19,1118.6,1.0,1118.6
2010-01-04 02:08:25,1118.7,1.0,1118.7
2010-01-04 02:08:25,1118.7,1.0,1118.7
2010-01-04 02:08:37,1118.7,1.0,1118.7
2010-01-04 02:08:37,1118.7,6.0,6712.200000000001
2010-01-04 02:08:48,1119.0,1.0,1119.0
2010-01-04 02:09:05,1119.0,1.0,1119.0
2010-01-04 02:09:08,1119.1,10.0,11191.0
2010-01-04 02:09:08,1119.1,1.0,1119.1
2010-01-04 02:09:15,1119.2,1.0,1119.2
2010-01-04 02:10:27,1119.1,1.0,1119.1
2010-01-04 02:10:31,1119.2,1.0,1119.2
2010-01-04 02:10:40,1119.2,1.0,1119.2
2010-01-04 02:10:53,1119.2,1.0,1119.2
2010-01-04 02:14:24,1119.2,1.0,1119.2
2010-01-04 02:15:38,1119.7,1.0,1119.7
2010-01-04 02:15:58,1119.7,1.0,1119.7
2010-01-04 02:18:30,1119.1,1.0,1119.1
2010-01-04 02:18:30,1119.0,1.0,1119.0
2010-01-04 02:18:37,1118.9,1.0,1118.9
2010-01-04 02:18:39,1118.8,1.0,1118.8
2010-01-04 02:22:28,1118.3,1.0,1118.3
2010-01-04 02:26:12,1118.0,1.0,1118.0
2010-01-04 02:26:33,1118.0,1.0,1118.0
2010-01-04 02:26:33,1118.0,1.0,1118.0
2010-01-04 02:26:33,1118.0,1.0,1118.0
2010-01-04 02:27:02,1117.8,1.0,1117.8
2010-01-04 02:27:02,1117.7,1.0,1117.7
2010-01-04 02:27:02,1117.7,1.0,1117.7
2010-01-04 02:27:04,1117.8,1.0,1117.8
2010-01-04 02:27:13,1117.6,1.0,1117.6
2010-01-04 02:27:14,1117.6,1.0,1117.6
2010-01-04 02:27:14,1117.5,1.0,1117.5
2010-01-04 02:27:14,1117.4,1.0,1117.4
2010-01-04 02:28:00,1117.5,1.0,1117.5
2010-01-04 02:30:07,1117.8,1.0,1117.8
2010-01-04 02:30:41,1118.0,1.0,1118.0
2010-01-04 02:31:02,1118.1,1.0,1118.1
2010-01-04 02:32:02,1118.2,1.0,1118.2
2010-01-04 02:32:30,1118.3,1.0,1118.3
2010-01-04 02:33:32,1118.7,1.0,1118.7
2010-01-04 02:33:33,1118.7,1.0,1118.7
2010-01-04 02:33:33,1118.7,1.0,1118.7
2010-01-04 02:34:11,1118.4,1.0,1118.4
2010-01-04 02:34:23,1118.4,1.0,1118.4
2010-01-04 02:43:10,1118.7,1.0,1118.7
2010-01-04 02:43:22,1118.7,1.0,1118.7
2010-01-04 02:46:31,1118.4,1.0,1118.4
2010-01-04 02:46:49,1118.4,1.0,1118.4
2010-01-04 02:46:49,1118.4,1.0,1118.4
2010-01-04 02:46:57,1118.5,1.0,1118.5
2010-01-04 02:49:42,1118.3,1.0,1118.3
2010-01-04 02:54:23,1118.3,1.0,1118.3
2010-01-04 02:56:06,1118.4,1.0,1118.4
2010-01-04 02:56:06,1118.4,6.0,6710.400000000001
2010-01-04 02:56:09,1118.4,1.0,1118.4
2010-01-04 02:56:27,1118.3,1.0,1118.3
2010-01-04 03:01:19,1118.8,1.0,1118.8
2010-01-04 03:03:55,1118.6,1.0,1118.6
2010-01-04 03:05:52,1118.4,1.0,1118.4
2010-01-04 03:09:54,1118.4,1.0,1118.4
2010-01-04 03:15:05,1118.3,1.0,1118.3
2010-01-04 03:16:10,1118.1,1.0,1118.1
2010-01-04 03:17:28,1118.2,1.0,1118.2
2010-01-04 03:20:17,1118.6,1.0,1118.6
2010-01-04 03:24:46,1118.5,1.0,1118.5
2010-01-04 03:25:25,1118.3,4.0,4473.2
2010-01-04 03:25:25,1118.2,1.0,1118.2
2010-01-04 03:25:28,1117.9,1.0,1117.9
2010-01-04 03:29:54,1118.0,1.0,1118.0
2010-01-04 03:32:20,1118.1,2.0,2236.2
2010-01-04 03:32:20,1118.0,1.0,1118.0
2010-01-04 03:32:21,1118.0,1.0,1118.0
2010-01-04 03:32:34,1118.0,1.0,1118.0
2010-01-04 03:37:50,1118.1,1.0,1118.1
2010-01-04 03:39:38,1117.9,1.0,1117.9
2010-01-04 03:40:08,1117.8,1.0,1117.8
2010-01-04 03:41:19,1118.1,1.0,1118.1
2010-01-04 03:45:32,1117.9,1.0,1117.9
2010-01-04 03:53:20,1118.1,1.0,1118.1
2010-01-04 03:55:39,1118.2,1.0,1118.2
2010-01-04 04:00:47,1118.0,1.0,1118.0
2010-01-04 04:00:47,1118.0,1.0,1118.0
2010-01-04 04:02:41,1118.1,1.0,1118.1
2010-01-04 04:02:51,1118.0,1.0,1118.0
2010-01-04 04:02:51,1118.0,2.0,2236.0
2010-01-04 04:03:11,1118.0,3.0,3354.0
2010-01-04 04:03:12,1118.0,1.0,1118.0
2010-01-04 04:04:04,1118.0,1.0,1118.0
2010-01-04 04:04:04,1118.0,1.0,1118.0
2010-01-04 04:04:19,1118.0,1.0,1118.0
2010-01-04 04:05:01,1118.0,1.0,1118.0
2010-01-04 04:05:12,1118.0,1.0,1118.0
2010-01-04 04:05:13,1118.0,1.0,1118.0
2010-01-04 04:05:13,1118.0,1.0,1118.0
2010-01-04 04:05:21,1118.0,1.0,1118.0
2010-01-04 04:05:32,1117.9,5.0,5589.5
2010-01-04 04:05:32,1117.9,1.0,1117.9
2010-01-04 04:07:30,1118.0,6.0,6708.0
2010-01-04 04:07:30,1118.0,1.0,1118.0
2010-01-04 04:08:45,1118.0,1.0,1118.0
2010-01-04 04:08:45,1118.0,1.0,1118.0
2010-01-04 04:08:45,1118.0,1.0,1118.0
2010-01-04 04:09:03,1118.0,1.0,1118.0
2010-01-04 04:09:09,1118.0,1.0,1118.0
2010-01-04 04:09:09,1118.0,4.0,4472.0
2010-01-04 04:09:09,1118.0,5.0,5590.0
2010-01-04 04:09:09,1118.0,1.0,1118.0
2010-01-04 04:09:09,1118.0,1.0,1118.0
2010-01-04 04:09:09,1118.0,1.0,1118.0
2010-01-04 04:09:09,1118.0,1.0,1118.0
2010-01-04 04:09:09,1118.0,3.0,3354.0
2010-01-04 04:09:09,1118.0,9.0,10062.0
2010-01-04 04:09:09,1118.0,1.0,1118.0
2010-01-04 04:09:09,1118.0,5.0,5590.0
2010-01-04 04:09:09,1118.0,5.0,5590.0
2010-01-04 04:09:09,1118.0,1.0,1118.0
2010-01-04 04:09:09,1118.0,1.0,1118.0
2010-01-04 04:09:09,1118.0,1.0,1118.0
2010-01-04 04:09:10,1118.0,1.0,1118.0
2010-01-04 04:09:10,1118.0,4.0,4472.0
2010-01-04 04:09:10,1118.0,1.0,1118.0
2010-01-04 04:09:22,1118.0,1.0,1118.0
2010-01-04 04:09:26,1118.0,1.0,1118.0
2010-01-04 04:11:06,1118.0,1.0,1118.0
2010-01-04 04:14:07,1117.9,1.0,1117.9
2010-01-04 04:16:29,1118.0,1.0,1118.0
2010-01-04 04:21:10,1118.2,1.0,1118.2
2010-01-04 04:23:51,1118.2,1.0,1118.2
2010-01-04 04:25:31,1117.9,1.0,1117.9
2010-01-04 04:26:47,1118.2,1.0,1118.2
2010-01-04 04:26:47,1118.2,1.0,1118.2
2010-01-04 04:34:17,1118.2,1.0,1118.2
2010-01-04 04:34:23,1117.8,1.0,1117.8
2010-01-04 04:34:27,1118.0,1.0,1118.0
2010-01-04 04:34:38,1117.8,1.0,1117.8
2010-01-04 04:36:47,1117.8,1.0,1117.8
2010-01-04 04:37:43,1117.9,1.0,1117.9
2010-01-04 04:37:43,1117.9,4.0,4471.6
2010-01-04 04:43:36,1118.0,1.0,1118.0
2010-01-04 04:48:14,1118.0,1.0,1118.0
2010-01-04 04:48:50,1118.0,1.0,1118.0
2010-01-04 04:49:55,1118.0,1.0,1118.0
2010-01-04 04:54:39,1118.3,1.0,1118.3
2010-01-04 04:55:26,1118.2,1.0,1118.2
2010-01-04 04:55:47,1118.4,2.0,2236.8
2010-01-04 04:56:11,1118.2,1.0,1118.2
2010-01-04 05:00:20,1118.3,1.0,1118.3
2010-01-04 05:01:19,1118.2,1.0,1118.2
2010-01-04 05:02:11,1118.3,1.0,1118.3
2010-01-04 05:04:31,1118.2,1.0,1118.2
2010-01-04 05:04:31,1118.1,1.0,1118.1
2010-01-04 05:05:04,1118.3,2.0,2236.6
2010-01-04 05:07:19,1118.2,1.0,1118.2
2010-01-04 05:08:12,1118.4,1.0,1118.4
2010-01-04 05:08:28,1118.4,1.0,1118.4
2010-01-04 05:09:50,1118.4,4.0,4473.6
2010-01-04 05:12:06,1118.2,1.0,1118.2
2010-01-04 05:13:21,1118.4,4.0,4473.6
2010-01-04 05:19:12,1118.2,1.0,1118.2
2010-01-04 05:20:48,1118.3,1.0,1118.3
2010-01-04 05:23:01,1118.4,1.0,1118.4
2010-01-04 05:23:17,1118.4,1.0,1118.4
2010-01-04 05:23:48,1118.3,3.0,3354.8999999999996
2010-01-04 05:23:48,1118.3,5.0,5591.5
2010-01-04 05:24:54,1117.9,1.0,1117.9
2010-01-04 05:27:35,1117.9,8.0,8943.2
2010-01-04 05:34:49,1117.9,1.0,1117.9
2010-01-04 05:34:49,1118.0,1.0,1118.0
2010-01-04 05:34:56,1117.8,1.0,1117.8
2010-01-04 05:36:56,1118.1,9.0,10062.9
2010-01-04 05:37:05,1118.1,1.0,1118.1
2010-01-04 05:37:07,1118.2,1.0,1118.2
2010-01-04 05:37:13,1118.4,2.0,2236.8
2010-01-04 05:37:58,1118.1,1.0,1118.1
2010-01-04 05:37:58,1118.1,3.0,3354.2999999999997
2010-01-04 05:37:59,1118.2,1.0,1118.2
2010-01-04 05:38:02,1118.0,1.0,1118.0
2010-01-04 05:38:26,1118.1,1.0,1118.1
2010-01-04 05:38:49,1118.2,1.0,1118.2
2010-01-04 05:38:50,1118.2,1.0,1118.2
2010-01-04 05:39:01,1118.1,2.0,2236.2
2010-01-04 05:39:01,1118.0,2.0,2236.0
2010-01-04 05:39:02,1118.1,1.0,1118.1
2010-01-04 05:39:28,1118.0,7.0,7826.0
2010-01-04 05:40:11,1117.8,1.0,1117.8
2010-01-04 05:43:02,1117.8,1.0,1117.8
2010-01-04 05:49:34,1117.9,2.0,2235.8
2010-01-04 05:49:34,1117.9,5.0,5589.5
2010-01-04 05:49:34,1118.0,1.0,1118.0
2010-01-04 05:50:30,1118.0,1.0,1118.0
2010-01-04 05:52:45,1118.0,1.0,1118.0
2010-01-04 05:52:46,1117.9,1.0,1117.9
2010-01-04 06:00:00,1118.0,1.0,1118.0
2010-01-04 06:00:00,1118.0,1.0,1118.0
2010-01-04 06:00:01,1118.0,1.0,1118.0
2010-01-04 06:01:28,1117.8,1.0,1117.8
2010-01-04 06:08:16,1117.7,1.0,1117.7
2010-01-04 06:28:34,1117.8,1.0,1117.8
2010-01-04 06:35:34,1117.3,1.0,1117.3
2010-01-04 06:42:15,1117.6,1.0,1117.6
2010-01-04 06:42:43,1117.5,1.0,1117.5
2010-01-04 06:42:44,1117.5,5.0,5587.5
2010-01-04 06:42:53,1117.5,5.0,5587.5
2010-01-04 06:44:41,1117.6,2.0,2235.2
2010-01-04 06:46:25,1117.6,1.0,1117.6
2010-01-04 06:46:25,1117.6,1.0,1117.6
2010-01-04 06:47:53,1117.6,1.0,1117.6
2010-01-04 06:48:05,1117.5,1.0,1117.5
2010-01-04 06:48:57,1117.5,1.0,1117.5
2010-01-04 06:48:57,1117.5,1.0,1117.5
2010-01-04 06:49:02,1117.6,1.0,1117.6
2010-01-04 06:49:19,1117.5,6.0,6705.0
2010-01-04 06:49:20,1117.5,3.0,3352.5
2010-01-04 06:52:00,1117.5,1.0,1117.5
2010-01-04 06:53:46,1117.5,6.0,6705.0
2010-01-04 06:53:49,1117.5,1.0,1117.5
2010-01-04 06:53:49,1117.5,1.0,1117.5
2010-01-04 06:53:49,1117.5,1.0,1117.5
2010-01-04 06:53:49,1117.5,1.0,1117.5
2010-01-04 06:54:02,1117.6,1.0,1117.6
2010-01-04 06:54:02,1117.6,1.0,1117.6
2010-01-04 06:54:02,1117.6,1.0,1117.6
2010-01-04 06:54:06,1117.7,5.0,5588.5
2010-01-04 06:55:02,1117.7,1.0,1117.7
2010-01-04 06:55:12,1117.6,1.0,1117.6
2010-01-04 06:57:03,1117.7,1.0,1117.7
2010-01-04 06:58:23,1117.8,1.0,1117.8
2010-01-04 06:58:23,1117.8,1.0,1117.8
2010-01-04 06:58:57,1117.8,1.0,1117.8
2010-01-04 06:59:25,1117.6,1.0,1117.6
2010-01-04 06:59:25,1117.6,1.0,1117.6
2010-01-04 06:59:26,1117.5,1.0,1117.5
2010-01-04 06:59:29,1117.5,1.0,1117.5
2010-01-04 06:59:29,1117.5,1.0,1117.5
2010-01-04 06:59:29,1117.5,1.0,1117.5
2010-01-04 06:59:30,1117.5,5.0,5587.5
2010-01-04 06:59:30,1117.5,2.0,2235.0
2010-01-04 06:59:30,1117.5,9.0,10057.5
2010-01-04 06:59:30,1117.5,2.0,2235.0
2010-01-04 06:59:54,1117.2,1.0,1117.2
2010-01-04 06:59:54,1117.2,1.0,1117.2
2010-01-04 06:59:54,1117.2,1.0,1117.2
2010-01-04 07:00:01,1117.2,2.0,2234.4
2010-01-04 07:00:01,1117.2,1.0,1117.2
2010-01-04 07:00:12,1117.2,2.0,2234.4
2010-01-04 07:00:37,1117.4,1.0,1117.4
2010-01-04 07:00:50,1117.4,1.0,1117.4
2010-01-04 07:00:50,1117.4,1.0,1117.4
2010-01-04 07:02:32,1117.5,1.0,1117.5
2010-01-04 07:02:35,1117.5,4.0,4470.0
2010-01-04 07:02:37,1117.5,4.0,4470.0
2010-01-04 07:02:39,1117.5,2.0,2235.0
2010-01-04 07:02:39,1117.5,10.0,11175.0
2010-01-04 07:03:44,1117.5,1.0,1117.5
2010-01-04 07:03:44,1117.5,1.0,1117.5
2010-01-04 07:03:45,1117.5,3.0,3352.5
2010-01-04 07:03:45,1117.5,5.0,5587.5
2010-01-04 07:03:48,1117.5,5.0,5587.5
2010-01-04 07:03:51,1117.5,2.0,2235.0
2010-01-04 07:04:40,1117.6,1.0,1117.6
2010-01-04 07:04:40,1117.6,1.0,1117.6
2010-01-04 07:05:00,1117.5,2.0,2235.0
2010-01-04 07:05:01,1117.5,3.0,3352.5
2010-01-04 07:05:04,1117.5,5.0,5587.5
2010-01-04 07:05:05,1117.5,2.0,2235.0
2010-01-04 07:05:23,1117.5,1.0,1117.5
2010-01-04 07:05:23,1117.5,1.0,1117.5
2010-01-04 07:05:23,1117.5,1.0,1117.5
2010-01-04 07:05:36,1117.5,2.0,2235.0
2010-01-04 07:06:16,1117.2,1.0,1117.2
2010-01-04 07:06:26,1117.3,2.0,2234.6
2010-01-04 07:06:26,1117.3,1.0,1117.3
2010-01-04 07:06:26,1117.3,1.0,1117.3
2010-01-04 07:06:26,1117.3,5.0,5586.5
2010-01-04 07:06:26,1117.3,1.0,1117.3
2010-01-04 07:06:26,1117.3,1.0,1117.3
2010-01-04 07:06:26,1117.3,2.0,2234.6
2010-01-04 07:06:36,1117.3,2.0,2234.6
2010-01-04 07:06:53,1117.5,2.0,2235.0
2010-01-04 07:07:47,1117.5,3.0,3352.5
2010-01-04 07:07:47,1117.5,2.0,2235.0
2010-01-04 07:07:49,1117.5,1.0,1117.5
2010-01-04 07:07:54,1117.5,11.0,12292.5
2010-01-04 07:09:15,1117.3,1.0,1117.3
2010-01-04 07:11:45,1117.3,1.0,1117.3
2010-01-04 07:14:55,1117.3,11.0,12290.3
2010-01-04 07:14:55,1117.3,5.0,5586.5
2010-01-04 07:14:55,1117.3,3.0,3351.8999999999996
2010-01-04 07:15:46,1117.3,2.0,2234.6
2010-01-04 07:17:23,1117.0,1.0,1117.0
2010-01-04 07:17:27,1117.0,10.0,11170.0
2010-01-04 07:17:30,1117.0,1.0,1117.0
2010-01-04 07:17:30,1117.0,9.0,10053.0
2010-01-04 07:17:47,1117.0,4.0,4468.0
2010-01-04 07:17:56,1117.0,1.0,1117.0
2010-01-04 07:17:56,1117.0,2.0,2234.0
2010-01-04 07:17:57,1117.0,8.0,8936.0
2010-01-04 07:18:34,1117.1,1.0,1117.1
2010-01-04 07:18:34,1117.1,2.0,2234.2
2010-01-04 07:18:34,1117.0,1.0,1117.0
2010-01-04 07:18:34,1117.1,1.0,1117.1
2010-01-04 07:19:01,1117.2,1.0,1117.2
2010-01-04 07:19:03,1117.2,1.0,1117.2
2010-01-04 07:19:04,1117.2,1.0,1117.2
2010-01-04 07:21:39,1117.0,2.0,2234.0
2010-01-04 07:21:43,1117.0,2.0,2234.0
2010-01-04 07:21:53,1117.0,4.0,4468.0
2010-01-04 07:21:54,1117.0,2.0,2234.0
2010-01-04 07:21:54,1117.0,2.0,2234.0
2010-01-04 07:21:55,1117.0,2.0,2234.0
2010-01-04 07:22:10,1117.0,2.0,2234.0
2010-01-04 07:23:44,1117.0,1.0,1117.0
2010-01-04 07:24:13,1117.0,1.0,1117.0
2010-01-04 07:25:12,1117.0,2.0,2234.0
2010-01-04 07:25:31,1117.1,1.0,1117.1
2010-01-04 07:25:54,1117.2,2.0,2234.4
2010-01-04 07:25:54,1117.2,1.0,1117.2
2010-01-04 07:25:56,1117.2,5.0,5586.0
2010-01-04 07:25:57,1117.2,4.0,4468.8
2010-01-04 07:25:58,1117.2,1.0,1117.2
2010-01-04 07:26:00,1117.2,7.0,7820.400000000001
2010-01-04 07:28:03,1117.2,1.0,1117.2
2010-01-04 07:29:00,1117.2,5.0,5586.0
2010-01-04 07:29:20,1117.1,1.0,1117.1
2010-01-04 07:29:20,1117.1,1.0,1117.1
2010-01-04 07:34:05,1117.1,1.0,1117.1
2010-01-04 07:35:05,1117.3,1.0,1117.3
2010-01-04 07:35:05,1117.3,1.0,1117.3
2010-01-04 07:35:05,1117.4,5.0,5587.0
2010-01-04 07:35:05,1117.4,9.0,10056.6
2010-01-04 07:35:05,1117.4,9.0,10056.6
2010-01-04 07:35:05,1117.4,1.0,1117.4
2010-01-04 07:35:05,1117.5,1.0,1117.5
2010-01-04 07:35:05,1117.5,1.0,1117.5
2010-01-04 07:35:08,1117.5,1.0,1117.5
2010-01-04 07:35:13,1117.5,1.0,1117.5
2010-01-04 07:35:34,1117.7,4.0,4470.8
2010-01-04 07:35:44,1117.7,4.0,4470.8
2010-01-04 07:37:05,1117.7,1.0,1117.7
2010-01-04 07:37:18,1117.8,1.0,1117.8
2010-01-04 07:40:16,1118.0,1.0,1118.0
2010-01-04 07:40:16,1118.0,1.0,1118.0
2010-01-04 07:41:01,1118.0,1.0,1118.0
2010-01-04 07:41:01,1118.0,1.0,1118.0
2010-01-04 07:41:01,1118.0,1.0,1118.0
2010-01-04 07:41:01,1118.0,6.0,6708.0
2010-01-04 07:41:02,1118.0,5.0,5590.0
2010-01-04 07:41:02,1118.0,2.0,2236.0
